Reaction	Glucose	Fructose	Gluconate	Succinate + Glutamate	Glycerol	Malate	Malate + Glucose	Pyruvate
R_ACACT7r	-4.427904305903674e-05	-1.893356613735797e-05	-9.489054062328249e-05	-1.0498402477354674e-05	-8.621547639364735e-05	-5.2249472308529825e-05	-6.751964758677785e-05	-1.5013478532832636e-05
R_FDMO4_1	1.9877436854870947e-08	1.98712193428066e-08	1.9878001401710548e-08	1.986452520584036e-08	1.988172204636968e-08	1.986368237684994e-08	1.9877565545087544e-08	1.9859526776743458e-08
R_FDMO5_1	9.83967709032706e-09	9.817671210369182e-09	9.8374302265158e-09	9.825942792346897e-09	9.847426738407845e-09	9.770731200934207e-09	9.840397914692771e-09	9.745347986335091e-09
R_FDMO6_1	9.916695171633437e-09	9.912571563869768e-09	9.920427057505164e-09	9.908309582070486e-09	9.926145911173868e-09	9.917120757401892e-09	9.917556925916436e-09	9.912279154435875e-09
R_ACACT1r	0.014812027709590113	0.015574648762762709	0.0050821177305596646	0.0038552224563740407	0.0029741715759545877	0.00252274944137143	0.01776970943155587	0.016369708441440367
R_ACCOAC	0.0007756394556534286	0.0003604599006284864	0.0015425681249807786	0.00021110807148244483	0.0014052960512054545	0.0008826015178504756	0.0011512248183688535	0.0002761606657522849
R_EX_leu__L_e	0.031453542086766366	0.031418347170640085	0.01608193234404265	0.02353880069349313	0.0160328813493522	0.007135150829693105	0.0328702665447733	0.0150676689592377
R_ACGApts	9.87887567859501e-09	9.892455424527018e-09	9.90403657878713e-09	9.932420403519064e-09	9.917084206144317e-09	9.937901634954237e-09	9.87794089199128e-09	9.936475862164056e-09
R_ACGK	0.11346221283303982	0.10071845677790686	0.11834747639327485	0.08870534172152214	0.1220873238815764	0.10524610764114677	0.11656189885181767	0.08760392390324208
R_FE2abc	4.383187604643292e-18	0.0	3.15017210985108e-15	0.0	1.109477564777053e-15	0.0	2.528381425706196e-18	0.0
R_EX_lipt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGS	0.20330279563626108	0.20488329184708465	0.1932540184295969	0.1893889746037552	0.1875578137481389	0.1775476801029004	0.21362253267891088	0.18007209837719165
R_EX_lys__L_e	0.020027578169238745	0.01905923298834308	0.01341957490697025	0.02914607265885668	0.011962836872551076	0.008565315140413473	0.029049169812465987	0.007864854969462792
R_FOLD3	0.00024012935630611827	0.00019818468420520225	0.0001685103268287818	0.0009121948132569008	4.56540201601635e-05	7.494558924122154e-05	0.0003737904454571917	8.107370069075794e-05
R_ACMANAt2	9.808978540327669e-09	9.84633266507526e-09	9.86414037051734e-09	9.919548674208684e-09	9.889066831354484e-09	9.927147041407446e-09	9.805218627043176e-09	9.92832542699365e-09
R_ACNAMt2	9.872597734191938e-09	9.893150377166352e-09	9.902046632480238e-09	9.938282594513521e-09	9.918704324354576e-09	9.942060186907858e-09	9.864553879256469e-09	9.943653792982104e-09
R_EX_madg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNPLYS	-9.87259762830206e-09	-9.893150298978526e-09	-9.902046738119452e-09	-9.938282641286378e-09	-9.918704302336323e-09	-9.942060286149967e-09	-9.864553840444046e-09	-9.943653900279514e-09
R_EX_mal__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALLTNt2r	9.812521183154678e-09	9.80565725718499e-09	9.791947848074276e-09	9.03794265431664e-09	9.844779627070044e-09	9.696767595906463e-09	9.77986041889876e-09	9.657497824489742e-09
R_EX_mal__L_e	0.0	0.0	0.0	0.0	0.0	-2.628524481643025	-1.6769487551672593	0.0
R_ACt2r	-0.8951832212356258	-0.8547131940540931	-0.8574314876355191	-0.589856458834331	-0.6776318513929742	-0.9343712089335592	-1.0995824692850749	-1.058877656817237
R_ADEt2	9.930559785982544e-09	9.929190478747907e-09	9.928545752052287e-09	9.83426516548372e-09	9.938495418890436e-09	9.917135264215198e-09	9.925691836062673e-09	9.910452651403099e-09
R_ACKr	-0.2692122386331475	-0.3174537173044305	-0.2439806521027317	-0.2326735137083953	-0.2617826615230956	-0.4350385395285499	-0.3972244733975172	-0.4580517436154245
R_ACLDC	0.3004515500880365	0.3710581332138253	0.21845724507299905	0.1919389941641435	0.2541055319329217	0.337865781603723	0.35091793204978405	0.4723108931256211
R_ALLTAHr	0.05302522542931887	0.05383182485368265	0.046749937713515884	0.0686925342766529	0.044697048202670064	0.041498534870709085	0.04694262863297194	0.04959016080972512
R_EX_malt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMPt6	9.917199061959536e-09	9.920310350963746e-09	9.924760790980258e-09	9.896006902820886e-09	9.940379408490685e-09	9.939338685427401e-09	9.910918308264628e-09	9.93611282140705e-09
R_ACODA_1	0.20330279563626102	0.2048832918470848	0.1932540184295969	0.1893889746037551	0.18755781374813893	0.17754768010290034	0.21362253267891068	0.1800720983771917
R_ACOAD20	0.06609062877890115	0.05753479015516156	0.06203374923157784	0.03348526242662673	0.06190979605480569	0.04996472531849329	0.08906682991190325	0.03398668062899608
R_EX_malttr_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_man1p_e	0.002152562260977708	6.121146018161393e-05	9.624106631331873e-06	0.0	2.353641274798697e-07	0.0	0.002037968641456299	0.0
R_ACONT	0.19493340988731636	0.24686675162695004	0.14807803268519806	-0.33988624076885343	0.15593272625291066	0.2783437401192441	0.19862973266325198	0.6173781152655178
R_ACOAD2	-0.00012186452814755279	-5.693728578792802e-05	-0.00024129721646604096	-3.3452862086447155e-05	-0.0002198642196309386	-0.00013841928955549143	-0.00018060231924033052	-4.355154834501107e-05
R_EX_man6p_e	0.0021546332221643967	6.12131306145849e-05	9.62414824902012e-06	0.0	2.3536415086860947e-07	0.0	0.0020398036485043632	0.0
R_ACOAD1	-0.00012187445366684813	-5.6947207049518056e-05	-0.0002413071466058625	-3.346278749205567e-05	-0.00021987414872537411	-0.00013842921765139238	-0.00018061224752230487	-4.356146801498539e-05
R_ACOADH2	0.10421002397388336	0.10194873542260173	0.09230441170289247	0.060704912030715874	0.09245767450528776	0.0910163791233138	0.1030380033825502	0.1298309846996316
R_ARABDI	8.880407520450717e-11	7.292161097183224e-09	8.379868798868984e-09	9.827582969634818e-09	9.3036909287747e-09	9.816226054226718e-09	-4.009748089117693e-11	9.83656800457311e-09
R_ARAB_Dt	8.880407520450717e-11	7.292161097183224e-09	8.379868798868984e-09	9.827582969634818e-09	9.3036909287747e-09	9.816226054226718e-09	-4.009748089117693e-11	9.83656800457311e-09
R_ACOTA	-0.1134622128330396	-0.10071845677790693	-0.1183474763932748	-0.08870534172152199	-0.1220873238815765	-0.1052461076411466	-0.11656189885181754	-0.08760392390324201
R_ARGKr	-9.843758697059002e-09	-9.839493442242997e-09	-9.848795778921726e-09	1.8559417114261123e-08	-9.871472750333508e-09	-9.833907466116898e-09	-9.820538160454363e-09	-9.829231206737175e-09
R_EX_man_e	0.0	0.0	0.0	0.0	0.0	0.0	6.368875888704891e-10	0.0
R_ARGPt6	9.843758697059002e-09	9.839493442242997e-09	9.848795778921726e-09	-1.8559417114261123e-08	9.871472750333508e-09	9.833907466116898e-09	9.820538160454363e-09	9.829231206737175e-09
R_ACPS1	9.916505585551054e-09	9.918328744478963e-09	9.917671320841142e-09	9.920294311309374e-09	9.916042393618677e-09	9.924046433036176e-09	9.916364886233559e-09	9.924774514242514e-09
R_EX_3ump_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_mbdg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APATi	0.0200275779573549	0.01905923085573945	0.013419574584420516	0.02914607172501283	0.011962836096939362	0.008565313348130616	0.0290491700688174	0.007864853124682339
R_EX_melib_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_meoh_e	1.9660687673066924e-08	1.9897341599296204e-08	1.9900347186973663e-08	1.992566884671705e-08	1.9906768588325573e-08	1.992500545123199e-08	1.9657662744830016e-08	1.9927033713052754e-08
R_EX_met__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APRAUR	0.0006688720279389479	0.00034191765772598176	0.0002496849105295564	3.312109508050185e-05	5.28843441860516e-05	7.523361512439598e-06	0.0008879234470173648	5.763864983167401e-06
R_APSR	0.0016780462293919756	0.0008954119185362795	0.0009565441102745231	0.0004039592249418385	0.0015631202767971935	5.9483123463673326e-05	0.001926303182948712	3.2383838936151266e-05
R_ACPpds	9.916505567629316e-09	9.918328750793526e-09	9.917671295305387e-09	9.92029429732327e-09	9.916042376583049e-09	9.924046464722459e-09	9.916364878022124e-09	9.924774552517173e-09
R_ACS	0.03686780705404411	0.0414121796062823	0.04141954543187533	0.0497462712933316	0.0398911458496528	0.037502128097503834	0.031600224797390275	0.032377430285467634
R_EX_met_L_ala__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALKP	0.02533387367192197	0.019287067837123084	0.0023202759934575212	5.421117348358706e-07	0.001078643373871202	7.841141984599176e-07	0.028574226766362232	2.3219624445403037e-07
R_APTA1i	0.0200275779573549	0.01905923085573945	0.013419574584420516	0.02914607172501283	0.011962836096939362	0.008565313348130616	0.0290491700688174	0.007864853124682339
R_EX_met__L_e	0.0016781309783227825	0.0008955061352239914	0.0009566433842382172	0.0004040568528880053	0.0015632204077492351	5.958894749511923e-05	0.001926391681077572	3.2490695254793525e-05
R_ALCD19_L	1.3322676295501878e-14	0.0	2.5757174171303632e-14	2.0428103653102883e-14	0.0	1.554312234475219e-14	1.5987211554602254e-14	1.554312234475219e-14
R_ACS2	0.034537483046955926	0.04069125708758283	0.03996712848104633	0.049715443805014664	0.03906955584603864	0.043823812098704035	0.032174002074605794	0.03723925383813858
R_ACTD2	0.2615636719218728	0.3298736216139491	0.2156664661636737	0.19168626779305392	0.2485244958238724	0.3378192653765546	0.3149613577272655	0.4720698787946571
R_ACTNabc	0.02470257456214657	0.02471662099444288	0.022730421491431813	0.023486560797470496	0.01998640885792999	0.01896312320815437	0.027770920245035004	0.015000011370864463
R_ACTNabc1	0.027460838103747384	0.027658800548203917	0.022966483265470475	0.02353140187741129	0.02027748202349636	0.018971720695455392	0.03025365802307581	0.015079180828931303
R_ALCD2y	-0.4127753945663944	-0.30863824070694323	-0.2767154990051195	-0.05868685842690824	-0.3103073614284899	-0.05981916572900393	-0.4188990920110305	-0.0532258322522039
R_ADADir	0.10722071721603844	0.12417941902376504	0.10515073085187293	0.14716625037459552	0.11121020877872996	0.12258648302695747	0.10778893182677196	0.11781636669945625
R_EX_metox__R_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADNK1	0.243512032532821	0.1931000268858176	0.2188706673619524	0.16266896580934515	0.17470327036108696	0.13673930359807954	0.2469471628184898	0.12263756745239555
R_ADCL	0.00024012935630611827	0.00019818468420520225	0.0001685103268287818	0.0009121948132569008	4.56540201601635e-05	7.494558924122154e-05	0.0003737904454571917	8.107370069075794e-05
R_ADD	0.000771206048078478	0.0007434599916965755	0.0007325301530903366	0.0022925691944497423	0.000662574790215775	0.0008224948314892432	0.0008426494930649258	0.0007157597015541135
R_ALLTN	0.05302522542931876	0.05383182485368269	0.046749937713515835	0.06869253427665281	0.04469704820267	0.041498534870709085	0.046942628632972036	0.04959016080972497
R_ALTRH	9.947477555130243e-09	9.947859955588834e-09	9.950056129162024e-09	9.957683568428992e-09	9.951745727440349e-09	9.955814775088386e-09	9.945996672772808e-09	9.956145272515897e-09
R_EX_metox_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARABRr	1.9115617089227044e-08	-5.739978270469237e-09	-7.3054819971218884e-09	-9.833894143440602e-09	-8.8129687991767e-09	-9.813330148489284e-09	2.28598269202962e-08	-9.846796711343586e-09
R_ARAI	2.058114878522588e-08	4.5473703247367325e-08	4.7060049745972776e-08	4.969633393692163e-08	4.859757096742357e-08	4.9671964652553406e-08	1.683812456132472e-08	4.971241707174557e-08
R_ARBTpts	9.926560419312749e-09	9.932729880839855e-09	9.937059508417649e-09	9.953518943982113e-09	9.942266973192907e-09	9.954113105412376e-09	9.926139030340452e-09	9.954265349729843e-09
R_ADCS	0.00024012935630611827	0.00019818468420520225	0.0001685103268287818	0.0009121948132569008	4.565402016016351e-05	7.494558924122154e-05	0.0003737904454571917	8.107370069075794e-05
R_ADK1	0.6137237237547271	0.5113596504183813	0.5419118028845735	0.441481403547747	0.4217067248848829	0.3297488326839091	0.6150138184215834	0.4290649700578884
R_EX_mg2_e	1.0164928898603878e-09	1.0164935559942023e-09	1.0165159824992998e-09	1.0164764585596229e-09	1.016542183762681e-09	1.0165734920519753e-09	1.0164786790056723e-09	1.0165797093009132e-09
R_AMAA	0.0	6.702508410744491e-24	0.0	0.0	0.0	1.228799173637248e-22	0.0	7.075287889620595e-22
R_ADK2	9.325161087758715e-09	9.290812785778256e-09	9.570364278843611e-09	9.363882780277777e-09	9.541770706888997e-09	9.712546766849073e-09	9.533621891932853e-09	9.470003670131177e-09
R_AMAOTr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_mn2_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AMMQT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ANPRT	9.366766214073802e-09	9.35535239450574e-09	9.352013980975441e-09	9.310909898727292e-09	9.328835562498815e-09	9.231329475458412e-09	9.366876508915582e-09	9.223097781879556e-09
R_ADMDC	0.010250274982433805	0.008911914110880879	0.005903932548426694	0.011784601357891056	0.0048201958716374005	0.0015733936205770682	0.01014869570343846	0.0013923193674925116
R_EX_mnl_e	5.815476311171484e-09	0.0	0.0	0.0	0.0	0.0	6.373271980865289e-09	0.0
R_ADNt2	9.902449971121996e-09	9.90779180920498e-09	9.912347498364228e-09	9.881860552063417e-09	9.932515587784962e-09	9.9322737812102e-09	9.892959007551385e-09	9.929980393508231e-09
R_ADPDA	0.02002757795735488	0.019059230855739573	0.013419574584420335	0.029146071725012712	0.011962836096939268	0.008565313348130488	0.029049170068817357	0.007864853124682325
R_ADPRDP	0.0	2.656919336353977e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_ANS	9.36676621409265e-09	9.355352394504965e-09	9.352013980995733e-09	9.31090989875479e-09	9.328835562517546e-09	9.231329475472375e-09	9.36687650893122e-09	9.223097781892837e-09
R_ANTIMt1	2.6593258040397885e-23	5.50272751691512e-25	2.6053920716887396e-23	2.0078629812342663e-23	2.0658171283233406e-23	1.3102561182641386e-23	2.2694058255871143e-23	1.2217926041606023e-23
R_EX_mobd_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AOXSr	0.0	7.757776005631754e-19	0.0	2.4546573093131517e-19	2.276743818253096e-19	0.0	0.0	0.0
R_ARBabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARBt2r	4.514802544125752e-08	4.510909863657009e-08	4.537240942902291e-08	4.548547371116143e-08	4.56505696295641e-08	4.605747887966212e-08	4.5111757095689146e-08	4.623317559317973e-08
R_ARGDC	0.010250274982433728	0.008911914110880777	0.005903932548426678	0.011784601357891172	0.0048201958716373935	0.0015733936205770565	0.01014869570343847	0.0013923193674923945
R_ADPT	0.014971446560123931	0.01156134659499756	0.01286224529738457	0.009878413457115166	0.009927832820376438	0.0074774500933980186	0.015827936004925734	0.0061399797365932
R_ADSK	-9.916505616658355e-09	-9.918328824909396e-09	-9.917671350834212e-09	-9.920294363752193e-09	-9.916042431612483e-09	-9.924046473486213e-09	-9.916364840378831e-09	-9.924774557745764e-09
R_ADSL2r	0.05393407719849308	0.05437177759625933	0.04716798330643823	0.06966262944215784	0.04479543620697801	0.041580855642306964	0.048204193447149324	0.04967685631894825
R_ADSL1r	0.10562378194272193	0.0854472498653207	0.08887877753370788	0.01949822346183705	0.06903304669720689	0.03244312235622915	0.09999412780252136	0.027182768154514703
R_ADSS	0.10562378194272196	0.08544724986532065	0.08887877753370779	0.019498223461837032	0.06903304669720704	0.03244312235622912	0.09999412780252144	0.0271827681545148
R_AGDC	9.87887567854631e-09	9.892455424528792e-09	9.904036578763199e-09	9.932420403477104e-09	9.91708420612318e-09	9.937901634946288e-09	9.877940891951392e-09	9.936475862157357e-09
R_ARGN_1	1.7248682394954852e-05	2.2070186566998155e-05	2.930635999706309e-05	0.0012140065120893333	2.81345292782932e-05	9.6851542889933e-05	2.2346280552266557e-05	3.34412168630466e-05
R_ARGSL	0.010267501982061056	0.008933962620074176	0.005933217219580289	0.012998614774910155	0.004848308681683955	0.0016702234946592842	0.010171020332646384	0.0014257389188327974
R_ARGSS	0.010267501982061056	0.008933962620074398	0.005933217219580511	0.012998614774910378	0.004848308681684177	0.0016702234946592842	0.010171020332646384	0.0014257389188327974
R_AGMT	0.010250274982433728	0.008911914110880777	0.005903932548426678	0.011784601357891172	0.0048201958716373935	0.0015733936205770565	0.01014869570343847	0.0013923193674923945
R_AGPATr_BS	1.4815500160025865e-08	-9.288044111599449e-09	-9.109615506375235e-09	-9.301899250857561e-09	-9.002166345695174e-09	-1.925867176844065e-08	7.244417954410665e-09	-1.8973833171287424e-08
R_EX_mops_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPR	-0.1134622128330396	-0.10071845677790693	-0.1183474763932748	-0.08870534172152222	-0.1220873238815765	-0.10524610764114684	-0.11656189885181754	-0.08760392390324223
R_AHCYSNS	0.002936059339656869	0.0031760341573785346	0.003019335673392033	0.008201072696860292	0.002094092007629341	0.003840851511432375	0.004164926861950416	0.003401548741449262
R_ASNt2r	9.737830929804591e-09	9.732985428776155e-09	9.739660139566094e-09	9.21999568646006e-09	9.782296788474044e-09	9.653605292554327e-09	9.65554153219813e-09	9.693759959912235e-09
R_EX_mso3_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ASPt2r	9.285034385465232e-09	9.275192686879195e-09	9.274851246097109e-09	7.48704894751658e-09	9.487490160408755e-09	8.54663763954084e-09	8.448013813741022e-09	9.179180017079533e-09
R_AHMMPS_1	1.8716809588064412e-19	0.0	7.446501870949061e-20	1.1467349251866024e-19	7.482344660967508e-20	2.975220887403644e-20	1.353059153339512e-19	1.884272146954404e-20
R_AHSERL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AHSERL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_na1_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AICART	0.1587867037056392	0.13907561809404978	0.13531428132676848	0.0868683341431915	0.11316595882454995	0.07320153385469652	0.14735572233783412	0.07614391544058874
R_AKGDH	0.14912401023675367	0.1469345219901946	0.12907405012042442	0.9576776569702952	0.12186494271212765	0.169260684693732	0.12346243840172658	0.4312396948408701
R_EX_nac_e	9.901180097595093e-09	9.900924590722e-09	9.88891033667853e-09	9.894826216393616e-09	9.872996723403296e-09	9.864448508871657e-09	9.907515425187484e-09	9.86759187348733e-09
R_AIRC1	0.053934077198492886	0.05437177759625925	0.04716798330643823	0.06966262944215795	0.04479543620697808	0.041580855642306784	0.048204193447149435	0.04967685631894831
R_ATPM	0.030416361990674174	0.0304925587547728	0.028424064805817925	0.028916718081543443	0.02545458309583155	0.02092471409621191	0.031445762671281664	0.01946435293044701
R_BIOMASS_BS_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_nh4_e	-0.1685837256135012	-0.16490046919598544	-0.12037845598033092	1.8693020534524545	-0.07995897958454745	-0.13099744321117535	-0.24295193860033734	-0.12464458401493216
R_BTDt6_RR	-0.03612961462456288	-0.038242332046115164	-0.002554717135286655	-0.00020788529114867949	-0.005289962943482829	-3.7918739867359725e-05	-0.033473836544477775	-0.00016184487289705451
R_CHORt2	-6.3494038975431275e-06	-1.8125280865088909e-06	-1.490475663556978e-06	8.232931891782869e-09	-1.2496411705420485e-07	9.447931326178603e-10	-2.6105578858626192e-05	6.480299630240438e-09
R_ALAALAr	-1.017522066604215e-09	-1.017522510693425e-09	-1.0175453812877322e-09	-1.0175058573480555e-09	-1.0175713605065082e-09	-1.0176026687958029e-09	-1.0175080777941048e-09	-1.0176088860447408e-09
R_AKGt2r	9.42501836909332e-09	9.408253333877508e-09	9.477735265938432e-09	5.520116498730863e-09	9.61662454106441e-09	9.317263736436108e-09	9.129607078832888e-09	9.388769156186395e-09
R_EX_ni2_e	1.947392876739014e-22	4.389431924949076e-24	1.0093459344721069e-22	2.9148781813207405e-23	8.252338204425688e-23	2.9210515678735085e-23	2.4268892931132206e-22	2.3957576607103185e-23
R_AKP1	0.00024012935630611835	0.00019818468420520225	0.00016851032682878184	0.0009121948132569008	4.565402016016352e-05	7.494558924122154e-05	0.0003737904454571918	8.107370069075794e-05
R_ALAD_L	0.3463334868875041	0.3334438510232148	0.3363390092039296	0.5038780848524469	0.3514742914425049	0.4409357515044609	0.3450446380546495	0.44170051467708377
R_ALAR	0.20547014994276505	0.21528210936789904	0.18000097315191602	0.3206862578079117	0.22505535729303705	0.13099876367714292	0.19393672921629931	0.13406461158847294
R_ALATA_L	-0.5518036260941683	-0.5487259503735145	-0.5163399691545062	-0.8245643532352019	-0.5765296331687478	-0.5719345026212636	-0.5389813604020389	-0.5757651158798782
R_CITRt2r	9.850455875202834e-09	9.849123765771168e-09	9.85233253240868e-09	8.960935254150256e-09	9.870015348627023e-09	9.838005367445336e-09	9.82516812263112e-09	9.848643581314779e-09
R_CMPt6	9.7012406996555e-09	9.750643625849875e-09	9.787205046407621e-09	9.792365140981474e-09	9.853337035181651e-09	9.874132178566695e-09	9.633956521426512e-09	9.87413550923577e-09
R_CO2t	-3.751298008748148	-3.7350444453593368	-4.062595813741538	-3.9908862064969104	-2.6007711437674588	-5.205413718410089	-4.907195454922658	-4.624898302057622
R_DALAt2r	2.8652980720171892e-08	2.8529533807888836e-08	2.8929922571013778e-08	2.7300361927241838e-08	2.908659162566532e-08	2.8968045254740172e-08	2.8218890280318332e-08	2.8754230165336336e-08
R_ARSNAt1	2.6593258040397885e-23	5.50272751691512e-25	2.6053920716887396e-23	2.0078629812342663e-23	2.0658171283233406e-23	1.3102561182641386e-23	2.2694058255871143e-23	1.2217926041606023e-23
R_ALAt2r	9.004582225612719e-09	8.918447848742535e-09	9.201521176563488e-09	8.097068825536763e-09	9.311058259780131e-09	9.233812787949436e-09	8.715988942232522e-09	9.083625082220436e-09
R_EX_no2_e	0.0	0.0	0.0	1.2429152435136458e-08	0.0	1.6814103460740856e-08	0.0	1.6411297137871277e-08
R_ALCD19y	-1.7038631394683534e-08	0.2669809971938093	-2.0242397535952253e-08	-2.015961220180884e-08	-1.518462699107152	-1.4050859142855645e-08	-1.5725458268889266e-08	-1.6341612507630998e-08
R_ARSt1	2.634205603865572e-23	5.50272751691512e-25	2.6053920716887396e-23	2.0078629812342663e-23	2.0658171283233406e-23	1.3102561182641386e-23	2.2694058255871143e-23	1.2470120290694444e-23
R_ARGabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_no3_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ARGt2r	1.79522988340138e-08	1.798061881602653e-08	1.8003862266817366e-08	1.7825971703586747e-08	1.8115672449774144e-08	1.817303272389079e-08	1.7901505750822496e-08	1.8187051915552416e-08
R_ARSENBabc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CYSGLYt2ir	7.837686698007178e-09	7.799056983669593e-09	7.73888101487844e-09	7.803990361445621e-09	7.870553133541249e-09	8.185671450731934e-09	7.945777684715991e-09	7.916604922650292e-09
R_CYSTabc	9.809384268283131e-09	9.809404482684e-09	9.824569496553322e-09	9.744840419630691e-09	9.83665860718828e-09	9.83062723084307e-09	9.788616067077104e-09	9.825914260444743e-09
R_ARSENBt2	6.554388974273347e-09	6.587669920872306e-09	6.617095464473234e-09	6.672332413728688e-09	6.8798636731769975e-09	7.024025916339896e-09	6.492129633639205e-09	7.076069201676094e-09
R_EX_o2_e	-3.424340791960212	-3.4301232429437403	-3.2327295842486787	-4.03252468098258	-3.5112078523910126	-3.0264944499909783	-3.3455690233872226	-3.2363239640352766
R_ASAD	-0.1711330144365346	-0.14479392281161707	-0.17466826990639728	-0.155303225000329	-0.17260079109123194	-0.17697423272454094	-0.2567173777504168	-0.08807179540213861
R_ASNN	0.012212197310140234	0.013039558400913146	0.011587622110868159	0.013810651992668744	0.010473232137047836	0.009934487772409292	0.012847093778041134	0.00948013727155314
